URL,Annotator ID,Segmentation Points (count),,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch02.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch03.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch03.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch03.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch04.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch04.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch04.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch05.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch05.mp4,P1,4.5,8.5,12.5,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch05.mp4,P2,4,8,12,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch06.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch06.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch06.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch07.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch07.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch07.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch08.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch08.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch08.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch09.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch09.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch09.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch10.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch10.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR2_ch10.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch01.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch01.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch01.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch02.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch02.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch02.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch03.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch03.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch03.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch04.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch04.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch04.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch05.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch05.mp4,P1,4.5,8.5,12.5,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch05.mp4,P2,4,8,12,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch06.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch06.mp4,P1,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch06.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch07.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch07.mp4,P1,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch07.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch08.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch08.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch08.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch09.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch09.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch09.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch10.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch10.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d04_mBR3_ch10.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch01.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch01.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch01.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch02.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch02.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch02.mp4,P2,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch03.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch03.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch03.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch04.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch04.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch04.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch05.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch05.mp4,P1,5,9,13,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch05.mp4,P2,4,8,12,16,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch06.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch06.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch06.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch07.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch07.mp4,P1,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch07.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch08.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch08.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch08.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch09.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch09.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch09.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch10.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch10.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR0_ch10.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch01.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch01.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch01.mp4,P2,2,4,6,8,10,12,14,16,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch02.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch02.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch02.mp4,P2,2,4,6,8,10,12,14,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch03.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch03.mp4,P1,2.5,4.5,6.5,8.5,10.5,12.5,14.5,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch03.mp4,P2,2,4,6,8,10,12,14,16,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sBM_c01_d05_mBR1_ch04.mp4,P0,3,5,7,9,11,13,15,,,,,,,,
