URL,Annotator ID,Segmentation Points (sec),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR3_ch04.mp4,P1,4.1156,6.2974,8.4792,10.6610,12.8429,15.0247,17.2065,21.5701,25.9338,30.2974,32.4792,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR3_ch04.mp4,P2,1.6610,3.8429,6.0247,8.2065,9.2974,10.3883,11.4792,12.5701,13.6610,14.7519,16.9338,21.2974,22.3883,23.4792,25.6610,27.8429,30.0247,30.8429,32.7519,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch05.mp4,P0,1.7742,3.5242,5.5242,7.5242,8.5242,9.5242,10.5242,11.7742,13.5242,15.5242,17.2742,19.5242,21.0242,23.5242,25.2742,28.0242,29.2742,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch05.mp4,P1,3.7742,7.7742,9.7742,11.7742,15.7742,19.7742,21.2742,23.7742,25.7742,27.7742,29.7742,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch05.mp4,P2,1.5242,3.5242,5.5242,7.5242,8.5242,9.5242,11.5242,13.5242,15.5242,16.5242,17.5242,19.5242,20.2742,21.0242,22.7742,23.5242,25.2742,26.2742,27.7742,29.5242,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch07.mp4,P0,1.0242,2.0242,3.7742,6.0242,7.7742,9.5242,11.0242,13.0242,14.0242,16.0242,17.5242,19.5242,21.5242,23.5242,25.7742,27.5242,29.7742,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch07.mp4,P1,1.7742,3.7742,6.7742,7.7742,9.7742,11.2742,13.7742,15.7742,19.7742,23.7742,25.7742,27.7742,29.7742,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR4_ch07.mp4,P2,1.7742,3.2742,4.0242,5.7742,7.0242,7.7742,9.5242,10.5242,11.5242,12.7742,14.0242,15.5242,16.5242,17.2742,19.5242,21.0242,21.7742,22.7742,23.2742,24.2742,25.2742,25.7742,27.2742,27.7742,28.7742,29.7742,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR5_ch06.mp4,P0,1.8589,3.7051,5.5512,7.3974,9.2435,11.0897,12.9358,14.7820,16.6281,18.4743,20.3204,22.1666,24.0127,25.8589,27.7051,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR5_ch06.mp4,P1,3.4743,5.3204,7.1666,9.0127,10.8589,14.5512,18.2435,20.0897,21.9358,25.6281,27.4743,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d04_mBR5_ch06.mp4,P2,1.3974,3.2435,5.0897,6.9358,8.7820,9.7051,10.6281,12.4743,13.6281,14.3204,15.2435,16.1666,17.0897,18.0127,19.8589,20.7820,21.7051,22.6281,24.0127,25.3974,26.3204,27.2435,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR1_ch08.mp4,P0,5.3577,8.0244,13.3577,16.0244,17.3577,18.6910,21.3577,24.0244,26.6910,29.3577,32.0244,34.6910,37.3577,40.0244,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR1_ch08.mp4,P1,5.0244,7.6910,10.3577,13.0244,15.6910,21.3577,26.3577,29.0244,31.6910,34.3577,37.0244,39.6910,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR1_ch08.mp4,P2,0.6910,2.0244,3.3577,4.6910,7.3577,10.0244,12.6910,14.0244,15.3577,18.0244,20.6910,23.3577,26.0244,28.6910,31.3577,34.0244,36.6910,38.0244,39.3577,40.6910,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR2_ch09.mp4,P0,1.2248,2.4248,4.8248,6.0248,7.2248,9.6248,12.0248,14.4248,16.8248,19.2248,24.0248,26.4248,28.8248,31.2248,33.6248,36.0248,37.2248,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR2_ch09.mp4,P1,2.1248,4.5248,6.9248,9.3248,14.1248,16.5248,18.9248,23.7248,28.5248,30.9248,33.3248,35.7248,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR2_ch09.mp4,P2,2.1248,4.2248,6.9248,9.0248,10.2248,11.4248,12.6248,13.8248,16.2248,18.9248,21.0248,23.4248,24.6248,25.8248,27.0248,28.2248,30.6248,33.0248,35.4248,36.6248,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR3_ch10.mp4,P0,1.1156,3.2974,4.3883,5.4792,6.5701,8.7519,10.9338,13.1156,14.2065,15.2974,16.3883,17.4792,18.5701,19.6610,20.7519,21.8429,24.0247,25.1156,26.2065,27.2974,30.5701,31.6610,32.7519,33.8429,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR3_ch10.mp4,P1,6.2974,10.6610,12.8429,15.0247,17.2065,21.5701,25.9338,30.2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR3_ch10.mp4,P2,0.5701,1.6610,2.7519,3.8429,4.9338,6.0247,8.2065,9.2974,10.3883,12.5701,13.6610,14.7519,16.9338,19.1156,21.2974,22.3883,23.4792,25.6610,26.7519,27.8429,28.9338,30.0247,31.1156,32.2065,33.2974,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch11.mp4,P0,1.0242,2.0242,3.0242,4.0242,5.0242,6.0242,7.0242,8.0242,12.0242,14.0242,16.0242,18.0242,20.0242,22.0242,24.0242,26.0242,28.0242,30.0242,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch11.mp4,P1,7.7742,11.7742,13.7742,15.7742,23.7742,27.7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch11.mp4,P2,1.5242,3.5242,5.5242,7.5242,8.5242,9.5242,10.5242,11.5242,13.5242,15.5242,16.5242,17.5242,19.5242,20.5242,21.5242,23.5242,24.5242,25.5242,27.7742,28.5242,29.5242,30.5242,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch13.mp4,P0,1.5242,3.5242,4.5242,7.2742,8.7742,10.5242,11.5242,13.5242,15.5242,17.0242,19.5242,21.5242,24.0242,26.2742,28.0242,30.5242,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch13.mp4,P1,1.7742,3.7742,7.2742,9.2742,11.7742,13.7742,15.7742,19.5242,21.7742,24.0242,26.2742,28.0242,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR4_ch13.mp4,P2,0.5242,1.5242,3.5242,4.5242,5.5242,6.5242,8.7742,9.5242,10.5242,11.5242,12.5242,13.5242,14.5242,15.5242,16.7742,19.0242,20.5242,21.5242,23.0242,24.0242,26.2742,27.7742,28.2742,30.5242,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch12.mp4,P0,3.7051,5.5512,6.4743,7.3974,9.2435,11.0897,12.9358,14.7820,18.4743,19.3974,20.3204,22.1666,24.0127,24.9358,25.8589,27.7051,28.6281,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch12.mp4,P1,3.4743,5.3204,7.1666,9.0127,10.8589,12.7051,14.5512,18.2435,21.9358,24.7051,25.6281,27.4743,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch12.mp4,P2,0.4743,1.3974,2.3204,3.2435,5.0897,6.9358,8.7820,10.6281,11.5512,12.4743,14.3204,15.2435,16.1666,17.0897,18.0127,20.3204,21.7051,22.6281,23.5512,24.4743,25.3974,26.3204,27.2435,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch14.mp4,P0,0.9358,1.8589,3.7051,5.5512,6.4743,6.9358,8.3204,9.2435,11.0897,12.0127,12.9358,14.7820,19.3974,20.3204,21.2435,23.0897,24.0127,25.3974,26.7820,27.7051,29.0897,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch14.mp4,P1,1.6281,3.4743,5.7820,9.0127,15.4743,19.1666,21.2435,24.7051,28.8589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d05_mBR5_ch14.mp4,P2,0.4743,1.3974,2.3204,3.2435,5.0897,6.0127,6.9358,8.7820,9.7051,10.6281,11.5512,12.4743,13.3974,14.3204,18.0127,18.9358,19.8589,20.7820,22.3974,24.2435,25.3974,26.5512,27.7051,28.6281,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR1_ch15.mp4,P0,4.0244,5.3577,6.6910,8.0244,9.3577,10.6910,12.0244,13.3577,14.6910,16.0244,18.6910,20.0244,21.3577,22.6910,24.0244,25.3577,26.6910,28.0244,29.3577,30.6910,32.0244,33.3577,34.6910,36.0244,37.3577,38.6910,40.0244,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR1_ch15.mp4,P1,5.0244,10.3577,15.6910,18.3577,34.3577,37.0244,39.6910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR1_ch15.mp4,P2,0.6910,2.0244,3.3577,4.6910,6.0244,7.3577,8.6910,10.0244,10.6910,12.0244,13.3577,16.0244,18.0244,20.6910,23.3577,26.0244,28.6910,31.3577,34.0244,36.6910,39.3577,40.0244,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR2_ch16.mp4,P0,2.4248,4.8248,9.6248,13.2248,14.4248,18.0248,19.2248,21.3248,22.2248,22.8248,24.0248,26.4248,28.8248,31.2248,32.4248,33.6248,34.8248,36.0248,37.2248,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR2_ch16.mp4,P1,4.5248,9.3248,14.1248,18.9248,21.3248,23.7248,28.5248,30.9248,33.3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR2_ch16.mp4,P2,1.8248,4.2248,5.4248,6.6248,7.8248,9.0248,10.2248,11.4248,12.6248,13.8248,15.0248,16.2248,17.4248,18.6248,19.8248,21.0248,22.2248,23.4248,26.1248,28.5248,29.4248,30.6248,33.0248,35.4248,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR3_ch17.mp4,P0,4.3883,8.7519,10.9338,13.1156,15.2974,16.3883,17.4792,18.5701,19.6610,21.8429,23.4792,25.1156,26.2065,28.3883,29.4792,30.5701,31.6610,32.7519,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR3_ch17.mp4,P1,4.1156,8.4792,12.8429,15.0247,17.2065,19.3883,21.5701,25.6610,28.1156,32.4792,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR3_ch17.mp4,P2,0.5701,1.6610,2.7519,3.8429,4.9338,6.0247,7.1156,8.2065,9.2974,10.3883,11.4792,12.5701,13.6610,14.7519,16.9338,18.0247,19.1156,21.2974,22.3883,24.5701,25.6610,27.8429,28.9338,30.2974,32.2065,33.5701,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch18.mp4,P0,4.0242,7.0242,8.0242,12.0242,13.0242,14.0242,15.0242,16.0242,19.0242,20.0242,21.5242,22.5242,24.0242,25.7742,28.0242,30.0242,31.0242,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch18.mp4,P1,3.5242,7.5242,11.5242,15.5242,19.7742,21.7742,24.0242,25.7742,27.7742,29.7742,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch18.mp4,P2,0.5242,1.5242,2.5242,3.5242,4.5242,5.5242,6.5242,7.5242,8.5242,9.5242,10.5242,11.5242,13.5242,15.5242,16.5242,17.5242,18.5242,19.5242,21.5242,22.2742,24.0242,25.0242,25.5242,27.5242,28.5242,29.5242,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch20.mp4,P0,2.0242,4.0242,6.0242,8.0242,11.0242,12.0242,13.0242,14.0242,16.0242,17.0242,21.5242,22.5242,23.5242,24.5242,26.0242,27.0242,28.0242,29.0242,30.0242,31.0242,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch20.mp4,P1,3.5242,7.5242,15.7742,17.0242,22.0242,24.2742,25.7742,27.7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR4_ch20.mp4,P2,1.5242,3.5242,4.5242,5.5242,7.5242,8.5242,9.5242,10.5242,11.5242,12.5242,13.5242,15.5242,17.2742,18.5242,19.5242,20.5242,21.5242,22.5242,24.0242,25.5242,26.7742,27.5242,28.5242,29.5242,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch19.mp4,P0,3.7051,7.3974,10.8589,12.0127,12.9358,13.8589,14.7820,16.6281,18.4743,19.3974,20.3204,21.2435,22.1666,24.0127,24.9358,25.8589,26.7820,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch19.mp4,P1,3.4743,6.9358,10.6281,14.5512,16.3974,18.2435,21.4743,23.7820,25.1666,26.5512,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch19.mp4,P2,0.4743,1.3974,2.3204,3.2435,4.1666,5.0897,6.0127,6.9358,8.7820,10.6281,12.4743,14.3204,16.1666,18.0127,19.8589,21.7051,23.0897,24.2435,25.1666,26.0897,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch21.mp4,P0,1.8589,3.7051,5.5512,8.3204,9.2435,11.0897,12.9358,14.7820,18.2435,18.9358,20.3204,21.2435,22.1666,24.0127,25.6281,26.7820,27.7051,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch21.mp4,P1,1.6281,3.4743,5.3204,7.3974,12.2435,14.5512,18.2435,20.5512,25.3974,27.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gBR_sFM_c01_d06_mBR5_ch21.mp4,P2,1.3974,3.2435,5.0897,7.1666,8.0897,8.7820,9.7051,10.6281,12.7051,14.5512,15.7051,16.6281,17.3204,18.2435,19.8589,21.2435,22.1666,24.2435,25.6281,26.7820,28.1666,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO0_ch01.mp4,P0,4.3879,8.7515,13.1152,16.9334,21.5697,26.2061,30.5697,32.7515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO0_ch01.mp4,P3,4.1152,8.4788,12.8424,17.2061,19.3879,21.5697,23.7515,25.9334,28.1152,30.2970,32.4788,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO0_ch01.mp4,P4,4.1152,8.4788,12.8424,14.7515,16.9334,21.5697,25.9334,30.2970,32.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO1_ch02.mp4,P0,2.1116,4.1986,5.2421,6.2855,7.3290,8.3725,9.4160,11.5029,13.5899,14.6334,16.7203,18.8073,20.8942,22.9812,25.0681,27.1551,29.2421,31.3290,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO1_ch02.mp4,P3,1.8508,3.9377,4.9812,8.1116,10.1986,12.2855,14.1116,16.1986,18.2855,22.1986,25.5899,27.6768,29.5029,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO1_ch02.mp4,P4,1.8508,6.0247,8.1116,12.2855,16.4595,18.5464,20.6334,24.8073,28.9812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch03.mp4,P0,2.0248,4.0248,5.0248,8.0248,12.0248,16.0248,18.0248,20.0248,22.0248,24.0248,26.0248,28.0248,31.0248,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch03.mp4,P3,1.7748,3.7748,5.7748,12.0248,15.7748,19.7748,23.5248,27.7748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch03.mp4,P4,1.7748,3.7748,7.7748,11.7748,15.7748,19.7748,23.7748,27.7748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch07.mp4,P0,1.0248,2.0248,4.0248,5.5248,8.0248,10.0248,12.0248,13.0248,14.0248,18.0248,20.0248,22.0248,23.0248,24.0248,26.0248,28.0248,30.0248,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch07.mp4,P3,1.2748,4.2748,8.2748,11.7748,15.7748,19.7748,22.7748,27.7748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO2_ch07.mp4,P4,2.7748,3.7748,5.7748,7.7748,9.7748,11.7748,15.7748,19.7748,21.7748,23.7748,27.7748,29.7748,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO3_ch04.mp4,P0,3.8400,5.2800,6.7200,7.6800,9.6000,11.5200,15.3600,17.2800,19.2000,20.1600,21.1200,23.0400,24.9600,26.8800,28.8000,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO3_ch04.mp4,P3,3.6000,7.4400,15.1200,18.9600,22.8000,26.6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO3_ch04.mp4,P4,3.6000,6.4800,7.4400,11.2800,15.1200,18.9600,20.8800,22.8000,28.3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO4_ch05.mp4,P0,1.8589,3.7050,5.5512,7.3973,9.2435,11.0896,12.0127,12.9358,14.7819,15.7050,17.5512,19.3973,22.1665,23.0896,26.7819,28.6281,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO4_ch05.mp4,P3,1.6281,5.3204,7.1665,9.0127,10.8589,14.5512,17.7819,21.4742,22.8589,26.5512,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO4_ch05.mp4,P4,1.6281,5.3204,7.1665,10.8589,12.7050,15.4742,18.2435,21.9358,25.6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO5_ch06.mp4,P0,1.8026,3.1359,3.5804,6.2470,7.1359,8.9137,10.6915,11.5804,12.4693,13.3581,14.2470,15.1359,16.9137,17.8026,18.6915,19.5804,20.4693,21.3581,22.2470,23.1359,24.0248,25.8026,27.5804,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO5_ch06.mp4,P3,3.3581,6.9137,10.4693,14.0248,17.5804,20.9137,24.2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d19_mHO5_ch06.mp4,P4,3.3581,6.0248,6.9137,8.6915,10.4693,11.3581,14.0248,17.5804,19.3581,21.1359,22.9137,25.5804,,,,,,,,,,,,,,,,,,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d20_mHO0_ch08.mp4,P0,1.1152,2.2061,3.2970,4.3879,5.4788,6.5697,8.7515,9.8424,10.6606,12.0243,13.1152,14.2061,15.2970,16.3879,17.4788,18.5697,19.6606,21.8424,22.9334,24.0243,24.8424,26.2061,27.2970,28.3879,29.4788,30.5697,31.6606,32.7515,33.8424,,,,,,,,
https://aistdancedb.ongaaccel.jp/v1.0.0/video/10M/gHO_sFM_c01_d20_mHO0_ch08.mp4,P3,4.1152,6.2970,8.4788,10.6606,12.8424,17.2061,19.3879,21.5697,23.7515,25.9334,28.1152,30.2970,,,,,,,,,,,,,,,,,,,,,,,,,
